,Week,Origin State,Origin District,Destination District,Population,theta_S(t),theta_C(t),theta_I(t),theta_A(t),theta_R(t),theta_D(t),D_k^Tr(t),D_k^Ro(t),D_k^To(t)
1995,30,TAMIL NADU,KANCHIPURAM,DEOGARH,155029,725973.8501,274026.1499,54805.22999,219220.92,159337.9303,3567.074547,0,12.90081211,12900812.11
1996,30,KARNATAKA,BENGALURU URBAN,DEOGARH,9621551,971440.7791,28559.22086,5711.844171,22847.37669,6680.939487,573.9199428,0,0.72753343,727533.4299
1997,30,ANDHRA PRADESH,EAST GODAVARI,DEOGARH,5154296,986299.3899,13700.61013,2740.122026,10960.48811,3865.125325,128.048525,0,0.58203875,582038.7498
1998,31,ANDHRA PRADESH,GUNTUR,DEOGARH,530577,819701.9471,180298.0529,36059.61057,144238.4423,97286.53899,1628.415857,0,7.5389623,7538962.3
1999,32,WEST BENGAL,KOLKATA,DEOGARH,4631392,960898.7967,39101.20327,7820.240653,31280.96261,27365.42275,1335.235713,0,0.863671225,863671.2245
2000,32,TAMIL NADU,CHENNAI,DEOGARH,4328063,828453.9758,171546.0242,34309.20483,137236.8193,148884.3855,3626.564586,0,0.231050241,231050.2412
2001,32,OTHER,OTHER,DEOGARH,732071000,993445.7792,6554.220834,1310.844167,5243.376667,4638.278254,101.1117774,0,0.004097963,4097.963176
2002,33,OTHER,OTHER,DEOGARH,732071000,991952.2546,8047.745369,1609.549074,6438.196295,5800.706489,115.2798021,0,0.002731975,2731.97545
2003,33,TAMIL NADU,CHENNAI,DEOGARH,4328063,816858.9505,183141.0495,36628.20989,146512.8396,161183.4209,3859.925329,0,0.231050241,231050.2412
2004,34,KARNATAKA,BENGALURU URBAN,DEOGARH,9621551,0,0,0,0,0,0,0,0.311800041,311800.0414
2005,18,GUJARAT,SURAT,DHENKANAL,2894504,998503.3705,1496.629474,299.3258949,1197.303579,157.5399447,58.38651458,0,0.345482335,345482.3348
2006,18,TAMIL NADU,TIRUPPUR,DHENKANAL,397521,998017.7148,1982.285213,396.4570425,1585.82817,1713.117043,0,0,2.515590371,2515590.371
2007,18,OTHER,OTHER,DHENKANAL,732071000,999864.6907,135.3092801,27.06185602,108.2474241,43.10374267,3.245586835,0,0.002731975,2731.97545
2008,19,OTHER,OTHER,DHENKANAL,732071000,999801.6627,198.3373197,39.66746395,158.6698558,76.03634074,4.636162339,0.008195926,0.040979632,40979.63995
2009,19,WEST BENGAL,KOLKATA,DHENKANAL,4631392,998790.6444,1209.355632,241.8711264,967.4845057,238.373258,155.6767382,0,1.511424643,1511424.643
2010,19,GUJARAT,VALSAD,DHENKANAL,1705678,999975.3764,24.6236394,4.924727879,19.69891152,12.89809683,4.1039399,36.9354591,0.586277129,586314.064
2011,19,KARNATAKA,BENGALURU RURAL,DHENKANAL,990923,999957.6153,42.38472616,8.476945232,33.90778093,42.38472616,0,0,1.009160147,1009160.147
2012,19,KARNATAKA,BENGALURU URBAN,DHENKANAL,9621551,999882.6593,117.3407489,23.46814978,93.87259913,57.9948077,4.469133927,3.533733802,0.311800041,311803.5751
2013,19,TAMIL NADU,CHENNAI,DHENKANAL,4328063,995628.7605,4371.239513,874.2479026,3496.99161,649.9443284,38.12328979,0,1.155251206,1155251.206
2014,19,WEST BENGAL,24 PARAGANAS NORTH,DHENKANAL,10009781,999848.8478,151.1521581,30.23043161,120.9217265,32.06863367,14.48583141,0,0.89912057,899120.5702
2015,19,WEST BENGAL,OTHER,DHENKANAL,59309688,999979.43,20.56999524,4.113999049,16.45599619,5.901228143,1.163384977,0,0.084303259,84303.25919
2016,19,ANDHRA PRADESH,OTHER,DHENKANAL,34078373,999792.7718,207.2282031,41.44564061,165.7825624,84.33501212,4.108177348,0,0.205408867,205408.8674
2017,19,TELANGANA,HYDERABAD,DHENKANAL,3597816,0,0,0,0,0,0,0,3.057410385,3057410.385
2018,19,TELANGANA,OTHER,DHENKANAL,26240025,999698.8951,301.1048961,60.22097921,240.8839168,182.2787897,7.812492557,0.03810972,0.152438879,152438.9173
2019,19,WEST BENGAL,HOWRAH,DHENKANAL,4842000,999531.5985,468.401487,93.6802974,374.7211896,41.30524577,27.88104089,0,1.032631144,1032631.144
2020,19,WEST BENGAL,MEDINIPUR EAST,DHENKANAL,5095875,999944.6611,55.33887703,11.06777541,44.27110163,31.20170726,1.373660068,0,0.78494861,784948.6104
2021,19,GUJARAT,AHMEDABAD,DHENKANAL,3719710,990637.4422,9362.557834,1872.511567,7490.046267,1739.114071,594.9388528,7.796306701,0.268838162,268845.9584
2022,19,GUJARAT,OTHER,DHENKANAL,56806534,999855.5448,144.4552135,28.89104271,115.5641708,55.59219649,7.851209511,0,0.035207218,35207.21754
2023,19,MAHARASHTRA,OTHER,DHENKANAL,102131474,999859.9746,140.0253951,28.00507902,112.0203161,25.86861715,5.67895456,0,0.009791301,9791.300966
2024,19,TAMIL NADU,COIMBATORE,DHENKANAL,959823,998935.2203,1064.779652,212.9559304,851.8237217,1013.728573,7.293011316,0,1.041858759,1041858.759
2025,19,TELANGANA,RANGA REDDY,DHENKANAL,2446265,0,0,0,0,0,0,0,2.04393228,2043932.28
2026,19,KARNATAKA,BALLARI,DHENKANAL,2452595,999959.2269,40.77314029,8.154628057,32.61851223,26.91027259,0,0,1.223194209,1223194.209
2027,19,MAHARASHTRA,MUMBAI,DHENKANAL,12691836,993688.226,6311.773962,1262.354792,5049.41917,986.2245305,240.784706,0,0.236372421,236372.4208
2028,19,TAMIL NADU,THIRUVALLUR,DHENKANAL,3728104,999615.6223,384.377689,76.87553781,307.5021512,99.78262409,1.341164302,0,0.536465721,536465.7209
2029,19,TELANGANA,KARIMNAGAR,DHENKANAL,228745,0,0,0,0,0,0,0,4.371680255,4371680.255
2030,19,TELANGANA,MEDCHAL MALKAJGIRI,DHENKANAL,2440073,0,0,0,0,0,0,0,0.409823804,409823.8045
2031,19,TELANGANA,YADADRI BHUVANAGIRI,DHENKANAL,739448,0,0,0,0,0,0,0,1.352360139,1352360.139
2032,19,ANDHRA PRADESH,EAST GODAVARI,DHENKANAL,5154296,999937.9159,62.08413331,12.41682666,49.66730665,35.31035082,0,0,1.1640775,1164077.5
2033,19,KARNATAKA,OTHER,DHENKANAL,50268750,999926.4752,73.52480418,14.70496084,58.81984334,35.84732065,2.964068134,0,0.039786149,39786.14945
2034,19,WEST BENGAL,MEDINIPUR WEST,DHENKANAL,5913457,999980.0455,19.95448686,3.990897372,15.96358949,3.551222238,0,0,0.507317463,507317.4625
2035,20,OTHER,OTHER,DHENKANAL,732071000,999729.3978,270.6021684,54.12043367,216.4817347,124.7802467,6.157872665,0,0.066933399,66933.39854
2036,20,GUJARAT,AHMEDABAD,DHENKANAL,3719710,986630.947,13369.05296,2673.810593,10695.24237,4113.761557,867.8095873,0,0.268838162,268838.1621
2037,20,KARNATAKA,BENGALURU URBAN,DHENKANAL,9621551,999857.9231,142.0768855,28.41537711,113.6615084,74.00054316,5.092734009,1.247200166,2.702267025,2702268.273
2038,20,MAHARASHTRA,PUNE,DHENKANAL,2935744,992114.435,7885.564954,1577.112991,6308.451963,3139.919557,419.9957489,0,3.065662401,3065662.401
2039,20,MAHARASHTRA,THANE,DHENKANAL,1261517,981604.6871,18395.31294,3679.062589,14716.25036,3657.501247,191.8325318,0,4.756178474,4756178.474
2040,20,TELANGANA,HYDERABAD,DHENKANAL,3597816,0,0,0,0,0,0,30.01821105,3.89124958,3891279.599
2041,20,TELANGANA,OTHER,DHENKANAL,26240025,999622.8662,377.133787,75.42675741,301.7070296,245.2741566,8.841454991,0,0.190548599,190548.5989
2042,20,TELANGANA,RANGA REDDY,DHENKANAL,2446265,0,0,0,0,0,0,0,4.905437473,4905437.473
2043,20,TELANGANA,SANGAREDDY,DHENKANAL,1527628,0,0,0,0,0,0,1.30921926,2.61843852,2618439.83
2044,20,WEST BENGAL,24 PARAGANAS NORTH,DHENKANAL,10009781,999781.1141,218.8859077,43.77718154,175.1087262,71.82974333,20.87957769,0,0.89912057,899120.5702
2045,20,WEST BENGAL,KOLKATA,DHENKANAL,4631392,998250.6339,1749.366065,349.8732131,1399.492852,565.4887343,219.1565732,0,6.045698572,6045698.572
2046,20,WEST BENGAL,MEDINIPUR EAST,DHENKANAL,5095875,999933.4756,66.52439473,13.30487895,53.21951578,36.50011038,1.373660068,0,0.392474305,392474.3052
2047,20,WEST BENGAL,OTHER,DHENKANAL,59309688,999962.1984,37.80158142,7.560316284,30.24126514,11.53268586,1.298270192,0,0.252909778,252909.7776
2048,20,KARNATAKA,BENGALURU RURAL,DHENKANAL,990923,999957.6153,42.38472616,8.476945232,33.90778093,42.38472616,0,40.36640587,3.02748044,3027520.806
2049,20,TAMIL NADU,KANCHIPURAM,DHENKANAL,155029,992640.0867,7359.913307,1471.982661,5887.930645,2715.620948,45.15284237,0,96.7560908,96756090.8
2050,20,TAMIL NADU,THIRUVALLUR,DHENKANAL,3728104,999064.1355,935.8644501,187.17289,748.6915601,196.3464539,5.90112293,0,2.682328605,2682328.605
2051,20,WEST BENGAL,MEDINIPUR WEST,DHENKANAL,5913457,999977.3398,22.66017999,4.532035999,18.12814399,17.24879373,0,0,0.845529104,845529.1042
2052,20,ANDHRA PRADESH,KRISHNA,DHENKANAL,4517398,999450.5687,549.4313319,109.8862664,439.5450655,308.5847207,21.69390432,0,1.106831853,1106831.853
2053,20,ANDHRA PRADESH,OTHER,DHENKANAL,34078373,999743.6204,256.3796106,51.27592212,205.1036885,135.1003465,5.25259818,0.264097115,0.322785363,322785.6271
2054,20,KARNATAKA,OTHER,DHENKANAL,50268750,999894.6065,105.3935099,21.07870198,84.31480791,45.81375109,3.501181151,0,0.099465374,99465.37362
2055,20,MAHARASHTRA,OTHER,DHENKANAL,102131474,999774.4182,225.5817829,45.11635659,180.4654264,66.15002932,9.575892344,0,0.078330408,78330.40773
2056,20,TAMIL NADU,CHENNAI,DHENKANAL,4328063,990956.6936,9043.30644,1808.661288,7234.645152,1484.035699,73.01187621,0,4.621004824,4621004.824
2057,20,TAMIL NADU,TIRUPPUR,DHENKANAL,397521,997992.5589,2007.441116,401.4882233,1605.952893,2002.409936,0,88.045663,10.06236149,10062449.53
2058,20,WEST BENGAL,MURSHIDABAD,DHENKANAL,7103807,999994.51,5.490014016,1.098002803,4.392011213,0.563078361,0.985387131,0,0.28153918,281539.1803
2059,20,ANDHRA PRADESH,VISAKHAPATANAM,DHENKANAL,1063178,0,0,0,0,0,0,0,13.16806781,13168067.81
2060,20,MAHARASHTRA,MUMBAI,DHENKANAL,12691836,990676.7626,9323.237394,1864.647479,7458.589916,1610.878048,345.5764792,0,0.236372421,236372.4208
2061,20,WEST BENGAL,HOWRAH,DHENKANAL,4842000,999262.7014,737.2986369,147.4597274,589.8389095,195.5803387,39.23998348,0,0.206526229,206526.2288
2062,20,ANDHRA PRADESH,CHITTOOR,DHENKANAL,4174064,999746.0509,253.9491488,50.78982977,203.1593191,126.9745744,0,5.031068043,0.718724006,718729.0372
2063,20,ANDHRA PRADESH,EAST GODAVARI,DHENKANAL,5154296,999931.9015,68.09853373,13.61970675,54.47882698,47.33915165,0,0,0.194012917,194012.9166
2064,20,TAMIL NADU,OTHER,DHENKANAL,65979190,999674.7459,325.2540687,65.05081375,260.203255,137.2250857,1.667192337,0,0.045468882,45468.88193
2065,20,KARNATAKA,KOLAR,DHENKANAL,126441,999715.2822,284.7177735,56.9435547,227.7742188,0,0,0,31.63530817,31635308.17
2066,20,ANDHRA PRADESH,GUNTUR,DHENKANAL,530577,994701.9942,5298.005756,1059.601151,4238.404605,3121.130392,105.5454722,20.73214632,1.884740575,1884761.307
2067,20,ANDHRA PRADESH,SRIKAKULAM,DHENKANAL,2703114,999981.5028,18.4971851,3.69943702,14.79774808,7.768817741,0,0,0.369943702,369943.702
2068,20,GUJARAT,SURAT,DHENKANAL,2894504,997593.3701,2406.629944,481.3259888,1925.303955,1469.681852,108.1359708,11.74639938,0.69096467,690976.416
2069,21,ANDHRA PRADESH,GUNTUR,DHENKANAL,530577,994413.6289,5586.371064,1117.274213,4469.096851,4278.361105,105.5454722,24.50162747,5.654221725,5654246.226
2070,21,ANDHRA PRADESH,KRISHNA,DHENKANAL,4517398,999392.5707,607.429321,121.4858642,485.9434568,426.3516299,23.68620166,0,0.664099112,664099.1119
2071,21,ANDHRA PRADESH,VISAKHAPATANAM,DHENKANAL,1063178,0,0,0,0,0,0,0,8.46518645,8465186.45
2072,21,ANDHRA PRADESH,OTHER,DHENKANAL,34078373,999689.011,310.9890252,62.19780504,248.7912202,197.0164479,6.07423365,0,0.058688248,58688.24782
2073,21,GUJARAT,AHMEDABAD,DHENKANAL,3719710,982176.5675,17823.43247,3564.686494,14258.74598,6424.42556,1172.940901,0.537676324,0.268838162,268838.6998
2074,21,GUJARAT,SURAT,DHENKANAL,2894504,997041.2893,2958.710715,591.742143,2366.968572,1980.650225,137.8474516,3.454823348,0.69096467,690968.1244
2075,21,OTHER,OTHER,DHENKANAL,732071000,999624.2222,375.7777593,75.15555185,300.6222074,196.5656337,8.306571357,0,0.069665374,69665.37399
2076,21,KARNATAKA,BENGALURU RURAL,DHENKANAL,990923,999942.4779,57.52212836,11.50442567,46.01770269,42.38472616,0,0,10.09160147,10091601.47
2077,21,KARNATAKA,OTHER,DHENKANAL,50268750,999821.0817,178.9183141,35.78366281,143.1346512,58.02809897,4.018401094,0,0.019893075,19893.07472
2078,21,MAHARASHTRA,RAIGAD,DHENKANAL,2634200,998478.8551,1521.14494,304.2289879,1216.915952,457.8240073,43.65651811,0.759243793,1.898109483,1898110.242
2079,21,MAHARASHTRA,THANE,DHENKANAL,1261517,970070.9543,29929.04574,5985.809149,23943.2366,6790.237468,433.6049375,0,3.963482062,3963482.062
2080,21,TAMIL NADU,CHENNAI,DHENKANAL,4328063,985724.7919,14275.2081,2855.04162,11420.16648,5097.199371,108.8246636,0,2.772602894,2772602.894
2081,21,TAMIL NADU,KANCHIPURAM,DHENKANAL,155029,989389.082,10610.91796,2122.183591,8488.734366,6044.030472,45.15284237,0,83.85527869,83855278.69
2082,21,TAMIL NADU,OTHER,DHENKANAL,65979190,999580.0797,419.9202809,83.98405618,335.9362247,266.3718666,1.909693041,0,0.090937764,90937.76386
2083,21,TAMIL NADU,THIRUVALLUR,DHENKANAL,3728104,998801.8038,1198.196188,239.6392375,958.5569501,414.6880023,12.60694444,0.26823286,1.877630023,1877630.291
2084,21,TELANGANA,OTHER,DHENKANAL,26240025,999542.1498,457.8501735,91.57003471,366.2801388,276.8671143,11.69968398,0.342987478,0.152438879,152439.2221
2085,21,TELANGANA,KARIMNAGAR,DHENKANAL,228745,0,0,0,0,0,0,0,4.371680255,4371680.255
2086,21,TELANGANA,MEDCHAL MALKAJGIRI,DHENKANAL,2440073,0,0,0,0,0,0,0,0.819647609,819647.6089
2087,21,WEST BENGAL,KOLKATA,DHENKANAL,4631392,997688.8158,2311.184197,462.2368394,1848.947358,856.7618548,261.0446276,0,0.431835612,431835.6123
2088,21,KARNATAKA,BENGALURU URBAN,DHENKANAL,9621551,999813.7514,186.2485581,37.24971161,148.9988464,91.77314551,6.443867522,3.741600497,1.143266818,1143270.56
2089,21,MAHARASHTRA,MUMBAI,DHENKANAL,12691836,985793.3084,14206.69161,2841.338322,11365.35329,3002.954025,482.6724833,2.04856098,0.787908069,787910.118
2090,21,MAHARASHTRA,PUNE,DHENKANAL,2935744,988597.439,11402.56099,2280.512197,9122.048789,4839.999673,558.2911862,0,5.450066491,5450066.491
2091,21,WEST BENGAL,24 PARAGANAS NORTH,DHENKANAL,10009781,999702.7907,297.2092996,59.44185992,237.7674397,108.3939798,24.27625539,0,0.499511428,499511.4279
2092,21,MAHARASHTRA,OTHER,DHENKANAL,102131474,999672.9216,327.0784088,65.41568175,261.662727,159.0401016,13.27700411,0,0.048956505,48956.50483
2093,21,TAMIL NADU,COIMBATORE,DHENKANAL,959823,998942.5134,1057.486641,211.4973282,845.9893126,1050.193629,7.293011316,0,3.125576278,3125576.278
2094,21,ANDHRA PRADESH,EAST GODAVARI,DHENKANAL,5154296,999920.6487,79.35128289,15.87025658,63.48102631,58.3978879,0,0,0.776051666,776051.6664
2095,21,TELANGANA,HYDERABAD,DHENKANAL,3597816,0,0,0,0,0,0,8.894284755,0.555892797,555901.6915
2096,21,TELANGANA,RANGA REDDY,DHENKANAL,2446265,0,0,0,0,0,0,0,0.408786456,408786.4561
2097,21,WEST BENGAL,OTHER,DHENKANAL,59309688,999943.1796,56.82039669,11.36407934,45.45631736,23.47002736,1.83781105,0,0.050581956,50581.95551
2098,21,WEST BENGAL,MEDINIPUR EAST,DHENKANAL,5095875,999929.3546,70.64537494,14.12907499,56.51629995,41.60227635,1.373660068,0,0.392474305,392474.3052
2099,21,GUJARAT,VALSAD,DHENKANAL,1705678,999930.233,69.76697829,13.95339566,55.81358263,16.4157596,4.1039399,39.28056761,0.586277129,586316.4091
2100,21,MAHARASHTRA,PALGHAR,DHENKANAL,68931,945655.8007,54344.19927,10868.83985,43475.35942,20237.62893,1581.291436,0,14.50726088,14507260.88
2101,21,WEST BENGAL,HOWRAH,DHENKANAL,4842000,999005.9893,994.0107394,198.8021479,795.2085915,294.2998761,48.94671623,0,0.826104915,826104.9153
2102,21,WEST BENGAL,MURSHIDABAD,DHENKANAL,7103807,999978.0399,21.96005607,4.392011213,17.56804485,4.926935656,0.985387131,0,0.14076959,140769.5902
2103,22,ANDHRA PRADESH,OTHER,DHENKANAL,34078373,999601.6829,398.317138,79.66342759,318.6537104,260.9866381,6.45570726,0,0.088032372,88032.37173
2104,22,OTHER,OTHER,DHENKANAL,732071000,999477.4031,522.5968519,104.5193704,418.0774816,269.2894542,11.40463152,0.06010346,0.035515681,35515.74096
2105,22,KARNATAKA,OTHER,DHENKANAL,50268750,999706.418,293.5819968,58.71639935,234.8655974,94.21360189,4.416262589,0,0.039786149,39786.14945
2106,22,MAHARASHTRA,PUNE,DHENKANAL,2935744,983472.6734,16527.32663,3305.465327,13221.86131,7633.15875,719.0681476,0,2.043774934,2043774.934
2107,22,MAHARASHTRA,THANE,DHENKANAL,1261517,954324.8327,45675.16728,9135.033456,36540.13382,14024.38493,853.7340361,0,0.792696412,792696.4123
2108,22,TAMIL NADU,OTHER,DHENKANAL,65979190,999456.3134,543.6865775,108.7373155,434.949262,342.1533365,2.803914386,0.30312588,0.015156294,15156.5971
2109,22,WEST BENGAL,OTHER,DHENKANAL,59309688,999883.8301,116.1698912,23.23397823,92.93591293,37.64983555,2.444794517,0,0.219188474,219188.4739
2110,22,ANDHRA PRADESH,EAST GODAVARI,DHENKANAL,5154296,999811.6135,188.386542,37.6773084,150.7092336,64.99432706,1.940129166,0,0.58203875,582038.7498
2111,22,ANDHRA PRADESH,VISAKHAPATANAM,DHENKANAL,1063178,0,0,0,0,0,0,0,3.762305089,3762305.089
2112,22,TAMIL NADU,COIMBATORE,DHENKANAL,959823,998942.5134,1057.486641,211.4973282,845.9893126,1050.193629,7.293011316,0,5.209293797,5209293.797
2113,22,MAHARASHTRA,OTHER,DHENKANAL,102131474,999539.241,460.7590408,92.15180817,368.6072327,241.492647,19.64134974,0.009791301,0.019582602,19582.61172
2114,22,WEST BENGAL,MEDINIPUR EAST,DHENKANAL,5095875,999891.8733,108.1266711,21.62533422,86.50133687,48.863051,1.373660068,0,0.392474305,392474.3052
2115,22,MAHARASHTRA,MUMBAI,DHENKANAL,12691836,980340.9846,19659.01545,3931.80309,15727.21236,6446.506242,630.4840371,1.890979367,0.236372421,236374.3118
2116,22,KARNATAKA,BALLARI,DHENKANAL,2452595,999881.3502,118.6498382,23.72996765,94.91987059,39.14221467,2.85411982,2.038657014,0.815462806,815464.8444
2117,22,TAMIL NADU,CHENNAI,DHENKANAL,4328063,979226.966,20773.03403,4154.606807,16618.42723,10359.83071,175.1360828,17.32876809,0.231050241,231067.5699
2118,22,TAMIL NADU,KANCHIPURAM,DHENKANAL,155029,984325.5133,15674.48671,3134.897342,12539.58937,9153.126189,51.60324842,0,6.450406053,6450406.053
2119,23,ANDHRA PRADESH,OTHER,DHENKANAL,34078373,999479.6113,520.3886934,104.0777387,416.3109548,309.2577219,7.27734273,0,0.029344124,29344.12391
2120,23,OTHER,OTHER,DHENKANAL,732071000,999260.6701,739.3299284,147.8659857,591.4639427,371.916112,16.22793418,0.345594894,0.031417718,31418.06328
2121,23,TELANGANA,HYDERABAD,DHENKANAL,3597816,0,0,0,0,0,0,0,0.277946399,277946.3986
2122,23,WEST BENGAL,OTHER,DHENKANAL,59309688,999770.5265,229.4734715,45.8946943,183.5787772,95.3638468,3.355269716,0,0.37093434,370934.3404
2123,23,MAHARASHTRA,OTHER,DHENKANAL,102131474,999365.9937,634.0063201,126.801264,507.2050561,355.8354597,28.73746833,0,0.009791301,9791.300966
2124,23,WEST BENGAL,24 PARAGANAS NORTH,DHENKANAL,10009781,999353.4324,646.5675922,129.3135184,517.2540738,230.2747682,33.86687481,0,1.398631998,1398631.998
2125,23,WEST BENGAL,KOLKATA,DHENKANAL,4631392,996245.8371,3754.162895,750.8325791,3003.330316,1530.42541,353.6733665,0,1.295506837,1295506.837
2126,23,KARNATAKA,BENGALURU URBAN,DHENKANAL,9621551,999690.4865,309.5135077,61.90270155,247.6108062,192.7963589,9.0422012,1.351133513,0.103933347,103934.6983
2127,23,TAMIL NADU,OTHER,DHENKANAL,65979190,999294.808,705.1920462,141.0384092,564.1536369,447.2016101,4.061886786,0,0.030312588,30312.58795
2128,23,ANDHRA PRADESH,VISAKHAPATANAM,DHENKANAL,1063178,0,0,0,0,0,0,0,0.940576272,940576.2723
2129,23,TELANGANA,RANGA REDDY,DHENKANAL,2446265,0,0,0,0,0,0,4.087864561,0.408786456,408790.544
2130,23,WEST BENGAL,MEDINIPUR WEST,DHENKANAL,5913457,999903.7788,96.22121206,19.24424241,76.97696965,32.80652924,1.183740746,0,0.169105821,169105.8208
2131,23,WEST BENGAL,MURSHIDABAD,DHENKANAL,7103807,999891.4666,108.533354,21.7066708,86.82668321,69.25863836,1.970774262,0,3.941548525,3941548.525
2132,24,OTHER,OTHER,DHENKANAL,732071000,998987.7198,1012.28023,202.4560459,809.8241837,516.1931015,23.2477451,0.129768834,0.036881669,36881.79835
2133,24,WEST BENGAL,KOLKATA,DHENKANAL,4631392,995072.9716,4927.028418,985.4056836,3941.622735,1943.260255,419.3123795,0,1.943260255,1943260.255
2134,24,WEST BENGAL,OTHER,DHENKANAL,59309688,999637.6477,362.3522687,72.47045373,289.8818149,178.166508,4.299466219,0,0.606983466,606983.4662
2135,24,ANDHRA PRADESH,OTHER,DHENKANAL,34078373,999272.5005,727.49952,145.499904,581.999616,372.5236531,7.80553696,0,0.117376496,117376.4956
2136,24,KARNATAKA,BENGALURU URBAN,DHENKANAL,9621551,999572.3143,427.6857234,85.53714469,342.1485787,220.1308292,17.56473566,0.415733389,0.207866694,207867.11
2137,24,WEST BENGAL,HOWRAH,DHENKANAL,4842000,997714.1677,2285.832301,457.1664601,1828.665841,805.4522924,81.37133416,0,0.206526229,206526.2288
2138,24,TAMIL NADU,ERODE,DHENKANAL,147270,996516.6022,3483.397841,696.6795681,2786.718273,3327.222109,47.53174442,0,6.790249202,6790249.202
2139,24,WEST BENGAL,24 PARAGANAS NORTH,DHENKANAL,10009781,999060.2192,939.7808004,187.9561601,751.8246403,345.9616149,45.05593079,0,0.399609142,399609.1423
2140,24,TAMIL NADU,CHENNAI,DHENKANAL,4328063,955536.2295,44463.77051,8892.754103,35571.01641,22397.08618,450.0858698,0,0.924200965,924200.9647
2141,24,WEST BENGAL,MEDINIPUR EAST,DHENKANAL,5095875,999754.7036,245.2964407,49.05928815,196.2371526,114.6024971,2.747320136,0,0.78494861,784948.6104
2142,24,WEST BENGAL,MEDINIPUR WEST,DHENKANAL,5913457,999725.0339,274.9660647,54.99321294,219.9728518,71.02444475,1.352846567,0,0.845529104,845529.1042
2143,24,MAHARASHTRA,OTHER,DHENKANAL,102131474,999164.6649,835.3350506,167.0670101,668.2680405,482.593642,38.36231718,0,0.029373903,29373.9029
2144,24,TAMIL NADU,THIRUVALLUR,DHENKANAL,3728104,996911.8351,3088.164922,617.6329845,2470.531938,1512.296867,32.18794325,0.26823286,0.26823286,268233.1287
2145,25,OTHER,OTHER,DHENKANAL,732071000,998654.2207,1345.779303,269.1558606,1076.623442,765.0583072,35.0211933,0.099717104,0.034149693,34149.79285
2146,25,MAHARASHTRA,OTHER,DHENKANAL,102131474,998933.7959,1066.204136,213.2408272,852.9633088,626.9663747,53.86194661,0,0.009791301,9791.300966
2147,25,WEST BENGAL,24 PARAGANAS NORTH,DHENKANAL,10009781,998742.9295,1257.070459,251.4140919,1005.656368,680.2346625,54.64655021,0,0.099902286,99902.28557
2148,25,WEST BENGAL,OTHER,DHENKANAL,59309688,999525.4738,474.5261853,94.90523707,379.6209483,287.6089991,5.901228143,0,0.387794992,387794.9923
2149,25,ANDHRA PRADESH,KRISHNA,DHENKANAL,4517398,998632.1772,1367.822804,273.5645608,1094.258243,640.1915439,46.48693783,0,0.221366371,221366.3706
